Unnamed: 0,name,genre,emotions
2375,Cult Classic (Eric Carter #9),['Horror'],['Neutral']
2376,"Battle of Ink and Ice: A Sensational Story of News Barons, North Pole Explorers, and the Making of Modern Media","['History', 'Nonfiction', 'Travel', 'Biography']",['Frustration']
2377,"The Golden Compass (His Dark Materials, #1)","['Fantasy', 'Young Adult']",['Frustration']
2378,The Book Woman of Troublesome Creek,['Historical Fiction'],['Frustration']
2381,Mortal Follies,"['Fantasy', 'LGBT', 'Romance', 'Historical Fiction', 'Humor']","['Frustration', 'Sad', 'Neutral']"
2383,Rez Dogs,['Poetry'],['Frustration']
2386,Love & Misadventure,['Poetry'],['Frustration']
2387,"Ghosted (Northanger Abbey, #1)","['Paranormal', 'Contemporary', 'Romance', 'Young Adult']","['Frustration', 'Sad', 'Neutral']"
2390,"The Queen of Nothing (The Folk of the Air, #3)","['Fantasy', 'Romance', 'Young Adult']","['Frustration', 'Sad', 'Neutral']"
2393,"Old Man's War (Old Man's War, #1)",['Science Fiction'],"['Happy', 'Neutral']"
2398,The Geography of Bliss: One Grump's Search for the Happiest Places in the World,['Travel'],['Frustration']
2405,You Shouldn&#39;t Have Come Here,"['Horror', 'Contemporary', 'Romance', 'Fiction', 'Thriller']","['Frustration', 'Happy', 'Sad', 'Neutral']"
2408,The Alice Network,['Historical Fiction'],['Frustration']
2415,The Last Letter,['Romance'],"['Frustration', 'Sad', 'Neutral']"
2424,"The Well of Ascension (Mistborn, #2)",['Fantasy'],['Frustration']
2428,Please Kill Me: The Uncensored Oral History of Punk,['Music'],['Frustration']
2430,"The Long Way to a Small, Angry Planet (Wayfarers, #1)",['Science Fiction'],"['Happy', 'Neutral']"
2436,Cursed (Legacy of Magic #8),"['Fantasy', 'Paranormal']",['Frustration']
2443,I Would Leave Me If I Could: A Collection of Poetry,['Poetry'],['Frustration']
2444,Girl with a Pearl Earring,"['Historical Fiction', 'Art']",['Frustration']
2445,Silver Nitrate,"['Fantasy', 'LGBT', 'Horror', 'Mystery', 'Fiction', 'Thriller', 'Historical Fiction']","['Frustration', 'Happy', 'Neutral']"
2446,Frankenstein: The 1818 Text,"['Fiction', 'Classics', 'Horror', 'Science Fiction']","['Happy', 'Neutral']"
2448,World War Z: An Oral History of the Zombie War,['Horror'],['Neutral']
2449,Bill Bryson African Diary,['Travel'],['Frustration']
2451,"Dune (Dune, #1)","['Classics', 'Science Fiction']","['Happy', 'Neutral']"
2453,Night Will Find You,"['Fantasy', 'Paranormal', 'Suspense', 'Mystery']",['Frustration']
2454,"Speaker for the Dead (Ender's Saga, #2)",['Science Fiction'],"['Happy', 'Neutral']"
2456,The First Date Prophecy,"['Contemporary', 'Romance', 'Chick Lit']","['Frustration', 'Sad', 'Neutral']"
2467,"The River&#39;s Edge (Jackman &amp; Evans, #10)","['Mystery', 'Suspense', 'Fiction', 'Crime', 'Thriller']","['Happy', 'Neutral']"
2469,A Likeable Woman,"['Suspense', 'Thriller']","['Happy', 'Neutral']"
2470,"Obsessed (Michael Bennett, #15)","['Fiction', 'Crime', 'Thriller', 'Mystery']","['Happy', 'Neutral']"
2472,The Viper,"['Crime', 'Thriller']","['Happy', 'Neutral']"
2475,"King of Scars (King of Scars, #1)","['Fantasy', 'LGBT']",['Frustration']
2476,"The Thursday Murder Club (Thursday Murder Club, #1)","['Crime', 'Thriller', 'Mystery']","['Happy', 'Neutral']"
2477,"Harry Potter and the Deathly Hallows (Harry Potter, #7)","['Fantasy', 'Young Adult', 'Childrens', 'Fiction']",['Frustration']
2481,Batman: The Long Halloween,['Comics'],"['Sad', 'Neutral']"
2482,These Tangled Vines,['Travel'],['Frustration']
2483,"Unlucky Like Us (Like Us, #12)",['Romance'],"['Frustration', 'Sad', 'Neutral']"
2484,Rowan: The Lochlann Feuds - A Complete Enemies-to-Lovers Fantasy Romance Series,"['Fantasy', 'Young Adult']",['Frustration']
2487,Corey Fah Does Social Mobility,['Science Fiction'],"['Happy', 'Neutral']"
2490,Long Way Down: The Graphic Novel,['Poetry'],['Frustration']
2492,"And Break the Pretty Kings (Sacred Bone, #1)","['Fantasy', 'Young Adult']",['Frustration']
2494,Thief Liar Lady,"['Fantasy', 'Science Fiction', 'Romance', 'Fiction']","['Frustration', 'Happy', 'Sad', 'Neutral']"
2496,Accidental Bride (Legally Bound Duet Book 1),['Romance'],"['Frustration', 'Sad', 'Neutral']"
2498,"Love Is a Mix Tape: Life and Loss, One Song at a Time",['Music'],['Frustration']
2502,Hammer of the Gods,['Music'],['Frustration']
2505,"The Ride of Her Life: The True Story of a Woman, Her Horse, and Their Last-Chance Journey Across America","['History', 'Travel']",['Frustration']
2506,Cujo,['Horror'],['Neutral']
2507,The Immortal Hulk Omnibus,['Comics'],"['Sad', 'Neutral']"
2511,Something is Killing the Children #31,"['Horror', 'Comics']","['Sad', 'Neutral']"
2513,"A Darker Shade of Magic (Shades of Magic, #1)",['Fantasy'],['Frustration']
2516,I'm a Stranger Here Myself: Notes on Returning to America After Twenty Years Away,['Travel'],['Frustration']
2517,The Carnivale of Curiosities,"['Fantasy', 'Paranormal', 'Horror', 'Romance', 'Fiction', 'Historical Fiction']","['Frustration', 'Sad', 'Neutral']"
2518,"The Wise Man's Fear (The Kingkiller Chronicle, #2)",['Fantasy'],['Frustration']
2525,The Christie Affair,['Historical Fiction'],['Frustration']
2527,The Wicked Unseen,"['Horror', 'LGBT', 'Young Adult']",['Neutral']
2528,"The Shining (The Shining, #1)","['Suspense', 'Classics', 'Horror', 'Thriller']","['Happy', 'Neutral']"
2531,The Flame King&#39;s Captive (Fire and Desire #1),['Fantasy'],['Frustration']
2533,The Red Tent,"['Religion', 'Historical Fiction']",['Frustration']
2536,Just Haven&#39;t Met You Yet,"['Travel', 'Chick Lit']",['Frustration']
2541,In the Likely Event,"['Contemporary', 'Romance', 'Thriller']","['Frustration', 'Happy', 'Sad', 'Neutral']"
2544,"Like Smoke, Like Light: Stories",['Horror'],['Neutral']
2545,"He Who Fights with Monsters 4 (He Who Fights with Monsters, #4)",['Science Fiction'],"['Happy', 'Neutral']"
2552,The Martian,['Science Fiction'],"['Happy', 'Neutral']"
2555,"Seduction of a Psychopomp: Erogenous Hand Holding and Other Ways to Tame your Reaper (The Boundlands, #3)","['Fantasy', 'Paranormal', 'Romance']","['Frustration', 'Sad', 'Neutral']"
2556,Disturbance,['Horror'],['Neutral']
2557,"The Bride Test (The Kiss Quotient, #2)",['Romance'],"['Frustration', 'Sad', 'Neutral']"
2558,The Beach at Summerly,['Historical Fiction'],['Frustration']
2564,Touching from a Distance: Ian Curtis and Joy Division,['Music'],['Frustration']
2565,Revolution in the Head: The Beatles Records and the Sixties,['Music'],['Frustration']
2566,Carrie,['Horror'],['Neutral']
2569,"The Mermaid&#39;s Voice Returns in This One (Women Are Some Kind of Magic, #3)",['Poetry'],['Frustration']
2570,血の轍 4 [Chi no Wadachi 4],"['Graphic Novels', 'Comics']","['Sad', 'Neutral']"
2571,"Siege and Storm (The Shadow and Bone Trilogy, #2)",['Fantasy'],['Frustration']
2572,The Only One Left,"['Fiction', 'Thriller', 'Horror']","['Happy', 'Neutral']"
2575,Koningin van de onderwereld,"['Fantasy', 'Romance', 'Fiction', 'Young Adult']","['Frustration', 'Sad', 'Neutral']"
2579,The Last Word,"['Horror', 'Suspense', 'Fiction', 'Memoir', 'Thriller']","['Happy', 'Neutral']"
2580,The Beekeeper of Aleppo,['Historical Fiction'],['Frustration']
2581,Citizen: An American Lyric,['Poetry'],['Frustration']
2582,The Witching Tide,"['Fantasy', 'Fiction', 'Historical Fiction']",['Frustration']
2583,The Lost Apothecary,"['Contemporary', 'Mystery', 'Historical Fiction']",['Frustration']
2584,LSBN,"['Science Fiction', 'Comics']","['Happy', 'Sad', 'Neutral']"
2586,Out of Nowhere,"['Mystery', 'Suspense', 'Contemporary', 'Romance', 'Fiction', 'Thriller']","['Frustration', 'Happy', 'Sad', 'Neutral']"
2587,Magdalena,"['Paranormal', 'Horror']",['Neutral']
2588,When We Were Sisters,"['Poetry', 'Religion', 'LGBT']",['Frustration']
2595,"The Mistress of Bhatia House (Perveen Mistry, #4)","['Fiction', 'Mystery', 'Historical Fiction']",['Frustration']
2596,You&#39;ll Come Back to Yourself,"['Poetry', 'Self Help']",['Frustration']
2597,"Cinder (The Lunar Chronicles, #1)","['Science Fiction', 'Young Adult']","['Happy', 'Neutral']"
2599,The Road Trip,['Travel'],['Frustration']
2601,Bluets,['Poetry'],['Frustration']
2602,100 Places to See After You Die: A Travel Guide to the Afterlife,"['Fantasy', 'Travel', 'Nonfiction', 'History', 'Religion', 'Humor']",['Frustration']
2605,The Rose Code,['Historical Fiction'],['Frustration']
2606,The Forgotten Palace,['Historical Fiction'],['Frustration']
2607,The Villa,"['Contemporary', 'Thriller', 'Historical Fiction']","['Frustration', 'Happy', 'Neutral']"
2608,Vagabonding: An Uncommon Guide to the Art of Long-Term World Travel,['Travel'],['Frustration']
2612,"Scott Pilgrim's Precious Little Life (Scott Pilgrim, #1)","['Graphic Novels', 'Comics']","['Sad', 'Neutral']"
2613,Snow Flower and the Secret Fan,['Historical Fiction'],['Frustration']
2618,"My Happy Marriage, Vol. 1",['Historical Fiction'],['Frustration']
2619,Slash,['Music'],['Frustration']
2622,The Summer House,"['Mystery', 'Suspense', 'Fiction', 'Crime', 'Thriller', 'Christian']","['Happy', 'Neutral']"
2623,The Golden Couple,['Thriller'],"['Happy', 'Neutral']"
2631,"The Girl with All the Gifts (The Girl with All the Gifts, #1)",['Horror'],['Neutral']
2644,Wings in the Wild,['Poetry'],['Frustration']
2646,Never,['Historical Fiction'],['Frustration']
2647,The Great Railway Bazaar: By Train Through Asia,['Travel'],['Frustration']
2648,"The Lost Metal (Mistborn, #7)",['Fantasy'],['Frustration']
2650,Batman: The Dark Knight Returns,"['Graphic Novels', 'Comics']","['Sad', 'Neutral']"
2651,Before the Ever After,['Poetry'],['Frustration']
2655,Light Bringer (Red Rising #6),"['Fantasy', 'Science Fiction', 'Romance', 'Fiction', 'Young Adult']","['Frustration', 'Happy', 'Sad', 'Neutral']"
2659,From the Embers,['Music'],['Frustration']
2660,The Others of Edenwell,"['Horror', 'Historical Fiction']","['Frustration', 'Neutral']"
2661,The Sandman Vol. 1: Preludes & Nocturnes,"['Graphic Novels', 'Comics']","['Sad', 'Neutral']"
2670,On the Road,['Travel'],['Frustration']
2671,These Silent Woods,"['Contemporary', 'Horror']",['Neutral']
2673,"Rat Queens, Vol. 1: Sass & Sorcery",['Comics'],"['Sad', 'Neutral']"
2675,The Odyssey,"['Poetry', 'Classics']",['Frustration']
2676,"Junkyard War (Junkyard Cats, #3)",['Science Fiction'],"['Happy', 'Neutral']"
2683,"Black Panther, Vol. 3: All This and the World, Too",['Comics'],"['Sad', 'Neutral']"
2685,The Drowning Woman,"['Fiction', 'Contemporary', 'Suspense', 'Thriller']","['Happy', 'Neutral']"
2688,The Splinter in the Sky,"['Fantasy', 'Science Fiction', 'Thriller', 'LGBT']","['Frustration', 'Happy', 'Neutral']"
2692,Tracks: A Woman's Solo Trek Across 1700 Miles of Australian Outback,['Travel'],['Frustration']
2693,An American Wife in Paris (The Diplomat&#39;s Wife #2),['Historical Fiction'],['Frustration']
2700,Cuddy,['Poetry'],['Frustration']
2701,The Book of Cold Cases,"['Paranormal', 'Horror']",['Neutral']
2705,"To Be Taught, If Fortunate","['Science Fiction', 'LGBT']","['Happy', 'Neutral']"
2706,Basil and Oregano,"['Young Adult', 'Graphic Novels', 'Comics']","['Sad', 'Neutral']"
2709,Kaya #9,['Comics'],"['Sad', 'Neutral']"
2712,"Her, Too","['Suspense', 'Contemporary', 'Thriller', 'Mystery']","['Happy', 'Neutral']"
2718,Symphony of Secrets,['Music'],['Frustration']
2720,A Cuban Girl&#39;s Guide to Tea and Tomorrow,['Travel'],['Frustration']
2721,Dark Crisis: Worlds Without a Justice League #1:,['Comics'],"['Sad', 'Neutral']"
2724,The Stolen Coast,"['Mystery', 'Contemporary', 'Fiction', 'Crime', 'Thriller']","['Happy', 'Neutral']"
2725,Under This Forgetful Sky,"['Fantasy', 'Romance', 'Science Fiction', 'Young Adult']","['Frustration', 'Happy', 'Sad', 'Neutral']"
2728,Sammy Espinoza&#39;s Last Review,"['Music', 'Contemporary', 'Romance', 'LGBT']","['Frustration', 'Sad', 'Neutral']"
2729,"A Court of Mist and Fury (A Court of Thorns and Roses, #2)","['Fantasy', 'Romance']","['Frustration', 'Sad', 'Neutral']"
2730,Good Different,['Poetry'],['Frustration']
2734,Civil War: A Marvel Comics Event,['Comics'],"['Sad', 'Neutral']"
2736,"Outlander (Outlander, #1)","['Romance', 'Historical Fiction']","['Frustration', 'Sad', 'Neutral']"
2737,Billionaire Island: Cult of Dogs (2),['Comics'],"['Sad', 'Neutral']"
2741,Mrs. Plansky&#39;s Revenge,"['Travel', 'Contemporary', 'Crime', 'Thriller', 'Humor']","['Frustration', 'Happy', 'Neutral']"
2742,The Militia House,"['Fiction', 'Thriller', 'Horror']","['Happy', 'Neutral']"
2743,A Guide to the Dark,"['Fantasy', 'Paranormal', 'LGBT', 'Horror', 'Mystery', 'Contemporary', 'Thriller', 'Young Adult']","['Frustration', 'Happy', 'Neutral']"
2744,"The Happy Ever After Playlist (The Friend Zone, #2)",['Music'],['Frustration']
2748,Le Cœur en braille,"['Graphic Novels', 'Comics']","['Sad', 'Neutral']"
2753,怪獣8号 5 [Kaijū 8-gō 5],['Comics'],"['Sad', 'Neutral']"
2755,The Maid&#39;s Diary,"['Fiction', 'Suspense', 'Thriller']","['Happy', 'Neutral']"
2756,When You Get the Chance,['Music'],['Frustration']
2760,The Seven Husbands of Evelyn Hugo,"['Contemporary', 'Romance', 'LGBT', 'Historical Fiction']","['Frustration', 'Sad', 'Neutral']"
2761,The Sanctuary,['Science Fiction'],"['Happy', 'Neutral']"
2768,Murder Your Employer: The McMasters Guide to Homicide,['Historical Fiction'],['Frustration']
2769,Pride and Prejudice,"['Fiction', 'Classics', 'Romance', 'Historical Fiction']","['Frustration', 'Sad', 'Neutral']"
2771,My Other Half,['Romance'],"['Frustration', 'Sad', 'Neutral']"
2772,Christine,['Horror'],['Neutral']
2776,A Love Catastrophe,"['Sports', 'Romance', 'Humor']","['Frustration', 'Sad', 'Neutral']"
2781,"The Sun and the Void (The Warring Gods, #1)","['Fantasy', 'LGBT', 'Science Fiction', 'Romance', 'Fiction', 'Historical Fiction', 'Young Adult']","['Frustration', 'Happy', 'Sad', 'Neutral']"
2784,"Wolf Hall (Thomas Cromwell, #1)",['Historical Fiction'],['Frustration']
2786,The Screaming Child,['Horror'],['Neutral']
2788,Inciting Joy: Essays,['Poetry'],['Frustration']
2790,The Measure of Silence,['Historical Fiction'],['Frustration']
2791,The Other Side of Mrs. Wood,"['Fantasy', 'Paranormal']",['Frustration']
2794,Simply Lies,"['Fiction', 'Crime', 'Suspense', 'Thriller']","['Happy', 'Neutral']"
2795,"She Who Became the Sun (The Radiant Emperor, #1)","['Fantasy', 'LGBT']",['Frustration']
2800,"Catching Fire (The Hunger Games, #2)","['Fiction', 'Suspense', 'Science Fiction', 'Young Adult']","['Happy', 'Neutral']"
2801,"Defiant (Songs of Chaos, #3)","['Fantasy', 'Young Adult']",['Frustration']
2803,Darkhearts: A Novel,"['Music', 'Humor']",['Frustration']
2805,Once More with Feeling,['Music'],['Frustration']
2806,The Lion&#39;s Den,['Travel'],['Frustration']
2807,No Country for Eight-Spot Butterflies: A Lyric Essay,['Poetry'],['Frustration']
2810,The Ferryman,['Horror'],['Neutral']
2811,Secluded Cabin Sleeps Six,['Horror'],['Neutral']
2812,Dr. Jekyll and Mr. Hyde,"['Classics', 'Horror']",['Neutral']
2813,Never Vacation with Your Ex,"['LGBT', 'Travel']",['Frustration']
2816,"Sanctuary with Kings (Tempting Monsters, #3)","['Fantasy', 'Paranormal', 'Romance', 'LGBT']","['Frustration', 'Sad', 'Neutral']"
2820,Part of Your World: A Twisted Tale Graphic Novel,"['Graphic Novels', 'Comics']","['Sad', 'Neutral']"
2821,"The Bitter Past (Porter Beck, #1)","['Mystery', 'Suspense', 'Crime', 'Thriller', 'Historical Fiction']","['Frustration', 'Happy', 'Neutral']"
2822,Dear Mothman,['Poetry'],['Frustration']
2824,City of Dreams,['Historical Fiction'],['Frustration']
2827,Little Secrets,['Thriller'],"['Happy', 'Neutral']"
2829,"Believe Me (Shatter Me, #6.5)",['Romance'],"['Frustration', 'Sad', 'Neutral']"
2831,"In a Dark, Dark Wood","['Suspense', 'Thriller']","['Happy', 'Neutral']"
2833,"Red, White, and Whole",['Poetry'],['Frustration']
2835,My Oxford Year,['Travel'],['Frustration']
2836,When the Rain Ends,"['Contemporary', 'Romance', 'Art', 'Chick Lit']","['Frustration', 'Sad', 'Neutral']"
2837,The Iliad,"['Poetry', 'Classics']",['Frustration']
2839,"Working Class (SC Marva Collins, #2)",['Science Fiction'],"['Happy', 'Neutral']"
2844,The Troop,['Horror'],['Neutral']
2845,Les Fleurs du Mal,['Poetry'],['Frustration']
2848,You&#39;re Not Supposed to Die Tonight,"['LGBT', 'Horror', 'Mystery', 'Fiction', 'Thriller', 'Young Adult']","['Happy', 'Neutral']"
2850,The Forgetting,"['Mystery', 'Suspense', 'Contemporary', 'Fiction', 'Thriller']","['Happy', 'Neutral']"
2853,A Song of Salvation,"['Science Fiction', 'LGBT', 'Young Adult']","['Happy', 'Neutral']"
2855,Queen of Exiles,['Historical Fiction'],['Frustration']
2862,Picture Day: (A Graphic Novel) (The Brinkley Yearbooks),"['Graphic Novels', 'Childrens', 'Comics']","['Sad', 'Neutral']"
2868,Unprotected: A Memoir,['Music'],['Frustration']
2870,Laura Dean Keeps Breaking Up with Me,"['Graphic Novels', 'Comics']","['Sad', 'Neutral']"
2871,"Hell Bent (Alex Stern, #2)","['Paranormal', 'Horror']",['Neutral']
2875,Shattered Will (Backyard Starship #14),['Science Fiction'],"['Happy', 'Neutral']"
2877,"The Name of the Wind (The Kingkiller Chronicle, #1)",['Fantasy'],['Frustration']
2878,"The Housemaid&#39;s Secret (The Housemaid, #2)","['Suspense', 'Thriller']","['Happy', 'Neutral']"
2882,The Nineties,"['Music', 'History']",['Frustration']
2886,Heavier Than Heaven: A Biography of Kurt Cobain,['Music'],['Frustration']
2887,"The Ballad of Never After (Once Upon a Broken Heart, #2)",['Romance'],"['Frustration', 'Sad', 'Neutral']"
2888,Leaves of Grass,['Poetry'],['Frustration']
2892,The Farewell Tour,['Music'],['Frustration']
2897,"Run, Rose, Run",['Music'],['Frustration']
2901,Lapvona,"['Horror', 'Historical Fiction']","['Frustration', 'Neutral']"
2904,"Saga, Volume 3","['Graphic Novels', 'Comics']","['Sad', 'Neutral']"
2905,The Housekeepers,"['Mystery', 'Fiction', 'Crime', 'Thriller', 'Historical Fiction']","['Frustration', 'Happy', 'Neutral']"
2906,Jeg anerkender ikke længere jeres autoritet,['Poetry'],['Frustration']
2907,Clapton: The Autobiography,['Music'],['Frustration']
2909,"Bears With Me (Ursa Shifters, #2)","['Fantasy', 'Paranormal']",['Frustration']
2910,Mayflies,['Music'],['Frustration']
2913,The Mistress &amp; The Renowned: A Hades &amp; Persephone Retelling (Love and Fate Book 2),"['Fantasy', 'Romance']","['Frustration', 'Sad', 'Neutral']"
2914,In Five Years,"['Fiction', 'Contemporary', 'Romance', 'Chick Lit']","['Frustration', 'Sad', 'Neutral']"
2918,"The Testaments (The Handmaid&#39;s Tale, #2)",['Science Fiction'],"['Happy', 'Neutral']"
2920,Batman Beyond the White Knight,['Comics'],"['Sad', 'Neutral']"
2921,The Invisible Life of Addie LaRue,"['Romance', 'Historical Fiction']","['Frustration', 'Sad', 'Neutral']"
2922,The Exorcist Legacy: 50 Years of Fear,"['History', 'Horror', 'Nonfiction']",['Neutral']
2925,Gore,['Horror'],['Neutral']
2927,Mothman Apologia,['Poetry'],['Frustration']
2931,The Last Heir to Blackwood Library,"['Paranormal', 'Horror']",['Neutral']
2936,Inne i spegelsalen,"['Graphic Novels', 'Comics']","['Sad', 'Neutral']"
2937,"Night&#39;s Edge (Night&#39;s Edge, #1)","['Fantasy', 'Paranormal', 'Horror', 'LGBT']","['Frustration', 'Neutral']"
2939,Closer to Nowhere,['Poetry'],['Frustration']
2943,Pillow Thoughts (Pillow Thoughts #1),['Poetry'],['Frustration']
2945,"The Deal (Off-Campus, #1)","['Sports', 'Romance']","['Frustration', 'Sad', 'Neutral']"
2946,The Quiet Tenant,"['Fiction', 'Crime', 'Thriller', 'Horror']","['Happy', 'Neutral']"
2949,Outcast (The Grey Gates #1),"['Fantasy', 'Paranormal', 'Science Fiction']","['Frustration', 'Happy', 'Neutral']"
2955,"A Soul of Ash and Blood (Blood and Ash, #5)",['Fantasy'],['Frustration']
2957,Ask for Andrea,"['Paranormal', 'Horror']",['Neutral']
2960,"The Gentleman's Guide to Vice and Virtue (Montague Siblings, #1)","['LGBT', 'Historical Fiction']",['Frustration']
2964,Recursion,['Science Fiction'],"['Happy', 'Neutral']"
2966,"Love &amp; Olives (Love &amp; Gelato, #3)",['Travel'],['Frustration']
2967,The Highland Fling,"['Travel', 'Humor']",['Frustration']
2969,The First Bright Thing,"['Fantasy', 'LGBT', 'Fiction', 'Historical Fiction']",['Frustration']
2970,To Die For,"['Mystery', 'Suspense', 'Contemporary', 'Fiction', 'Crime', 'Thriller']","['Happy', 'Neutral']"
2974,"Lonely Heart (Scarlet Luck, #1)",['Music'],['Frustration']
2976,"Really Good, Actually","['LGBT', 'Chick Lit', 'Contemporary', 'Romance', 'Humor']","['Frustration', 'Sad', 'Neutral']"
2977,The Bigamist,['Thriller'],"['Happy', 'Neutral']"
2979,All Good People Here,"['Thriller', 'Mystery']","['Happy', 'Neutral']"
2988,Coraline,"['Horror', 'Childrens']",['Neutral']
2989,"Ninth House (Alex Stern, #1)","['Paranormal', 'Horror']",['Neutral']
2991,Manual para damas afortunadas,"['Romance', 'Historical Fiction']","['Frustration', 'Sad', 'Neutral']"
2999,"Beautiful World, Where Are You","['Contemporary', 'Romance']","['Frustration', 'Sad', 'Neutral']"
3004,The Little Village of Book Lovers,"['Fantasy', 'Romance', 'Historical Fiction', 'Chick Lit']","['Frustration', 'Sad', 'Neutral']"
3005,Bag of Bones,['Horror'],['Neutral']
3010,Portals,['Science Fiction'],"['Happy', 'Neutral']"
3011,"Annihilation (Southern Reach, #1)",['Science Fiction'],"['Happy', 'Neutral']"
3013,The Light on Farallon Island,['Historical Fiction'],['Frustration']
3016,Nineteen Claws and a Black Bird,['Horror'],['Neutral']
3017,Shuggie Bain,"['LGBT', 'Historical Fiction']",['Frustration']
3020,Murder at the Front,['Historical Fiction'],['Frustration']
3021,"American Gods (American Gods, #1)",['Fantasy'],['Frustration']
3022,"Anatomy: A Love Story (The Anatomy Duology, #1)",['Horror'],['Neutral']
3024,The Unsinkable Greta James,"['Music', 'Travel']",['Frustration']
3028,"Less Is Lost (Arthur Less, #2)",['Travel'],['Frustration']
3029,This Tender Land,['Historical Fiction'],['Frustration']
3032,"‎Magical Midlife Alliance (Leveling Up, #7)","['Fantasy', 'Paranormal', 'Humor']",['Frustration']
3033,"Moral Stand (Aether&#39;s Revival, #7)",['Fantasy'],['Frustration']
3034,No Matter the Wreckage: Poems,['Poetry'],['Frustration']
3038,"Blood Stain, Volume 4","['Humor', 'Graphic Novels', 'Comics']","['Sad', 'Neutral']"
3039,Time Is a Mother,"['Poetry', 'LGBT']",['Frustration']
3043,From Lukov with Love,"['Sports', 'Romance']","['Frustration', 'Sad', 'Neutral']"
3050,"Tiamat&#39;s Wrath (The Expanse, #8)",['Science Fiction'],"['Happy', 'Neutral']"
3051,Sunshine: A Graphic Novel,"['Comics', 'Graphic Novels', 'Biography']","['Sad', 'Neutral']"
3054,Mine to Take (Southern Weddings #5),"['Sports', 'Contemporary', 'Romance']","['Frustration', 'Sad', 'Neutral']"
3057,"The Shadow of the Wind (The Cemetery of Forgotten Books, #1)","['Mystery', 'Historical Fiction']",['Frustration']
3059,"¡Ay, Mija!: My Bilingual Summer in Mexico","['Comics', 'Biography']","['Sad', 'Neutral']"
3060,The Travel Book: A Journey Through Every Country in the World,['Travel'],['Frustration']
3066,"The Housemaid (The Housemaid, #1)",['Thriller'],"['Happy', 'Neutral']"
3069,Same Time Next Summer,['Romance'],"['Frustration', 'Sad', 'Neutral']"
3070,The Postcard,"['History', 'Historical Fiction', 'Biography']",['Frustration']
3074,Watching You,['Thriller'],"['Happy', 'Neutral']"
3076,"Angels & Demons (Robert Langdon, #1)","['Thriller', 'Mystery', 'Suspense', 'Fiction', 'Crime', 'Religion']","['Happy', 'Neutral']"
3077,The Dutch House,['Historical Fiction'],['Frustration']
3081,"The Two Towers (The Lord of the Rings, #2)","['Fantasy', 'Classics']",['Frustration']
3082,"A Dance with Dragons (A Song of Ice and Fire, #5)",['Fantasy'],['Frustration']
3084,How to Say I Do,['Travel'],['Frustration']
3087,And We Rise,['Poetry'],['Frustration']
3091,Play for Me,"['Music', 'Sports', 'Contemporary']",['Frustration']
3094,"The Sanatorium (Detective Elin Warner, #1)",['Horror'],['Neutral']
3099,The Second Murderer,"['Mystery', 'Historical Fiction']",['Frustration']
3100,Ships of the Line (The Last Hunter #9),['Science Fiction'],"['Happy', 'Neutral']"
3103,"Killing Floor (Jack Reacher, #1)","['Suspense', 'Crime', 'Thriller']","['Happy', 'Neutral']"
3105,Fann Club: Batman Squad,"['Childrens', 'Comics']","['Sad', 'Neutral']"
3106,Unmissing,"['Fiction', 'Crime', 'Thriller']","['Happy', 'Neutral']"
3109,"The Summer Girl (Avalon Bay, #3)","['Fiction', 'Contemporary', 'Romance', 'Chick Lit']","['Frustration', 'Sad', 'Neutral']"
3112,Accidental Attachment,"['Humor', 'Travel', 'Chick Lit']",['Frustration']
3113,The Forest of Vanishing Stars,['Historical Fiction'],['Frustration']
3118,The Galactic Zookeeper&#39;s Guide to Heists and Husbandry,"['Science Fiction', 'Humor']","['Happy', 'Neutral']"
3119,"わたしの幸せな結婚 3 [Watashi no Shiawase na Kekkon 3] (My Happy Marriage, #3)","['Fantasy', 'Historical Fiction']",['Frustration']
3120,Holy Cow: An Indian Adventure,['Travel'],['Frustration']
3121,Flipping Forward Twisting Backward,['Poetry'],['Frustration']
3126,A Book of Days,['Poetry'],['Frustration']
3130,1964: Eyes of the Storm,"['Music', 'Biography', 'History', 'Memoir', 'Art']",['Frustration']
3132,No Exit,"['Thriller', 'Horror']","['Happy', 'Neutral']"
3137,Batman: The Killing Joke,"['Graphic Novels', 'Comics']","['Sad', 'Neutral']"
3140,Business or Pleasure,"['Fiction', 'Contemporary', 'Romance']","['Frustration', 'Sad', 'Neutral']"
3152,"Mr. Wrong Number (Mr. Wrong Number, #1)","['Fiction', 'Contemporary', 'Romance']","['Frustration', 'Sad', 'Neutral']"
3153,The Collected Poems of W.B. Yeats,['Poetry'],['Frustration']
3156,Minka Lesk: The Last Whiteshield,['Science Fiction'],"['Happy', 'Neutral']"
3157,"Divergent (Divergent, #1)","['Science Fiction', 'Young Adult']","['Happy', 'Neutral']"
3159,Rip it Up and Start Again,['Music'],['Frustration']
3162,Needful Things,['Horror'],['Neutral']
3163,"Wanted (Legacy of Magic, #7)","['Fantasy', 'Paranormal']",['Frustration']
3171,Just Kids,"['Music', 'Memoir', 'Art', 'Biography']",['Frustration']
3172,Cassandra in Reverse,"['Fantasy', 'Romance']","['Frustration', 'Sad', 'Neutral']"
3175,The Bookshop Murder (Flora Steele #1),['Historical Fiction'],['Frustration']
3176,Hunted (The Grey Gates #3),"['Fantasy', 'Paranormal']",['Frustration']
3178,The Wife Between Us,"['Suspense', 'Thriller']","['Happy', 'Neutral']"
